class,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108
bart,165.5547637939453,-11.15640640258789,-125.92127990722656,-674.6068115234375,-107.04608154296875,222.26539611816406,-166.83258056640625,455.6636047363281,-690.6470947265625,-213.7081298828125,249.50233459472656,588.558349609375,-380.76910400390625,276.8708190917969,5.265453338623047,164.6490478515625,-21.434078216552734,6.833194255828857,12.858104705810547,168.56581115722656,-216.63800048828125,-56.930267333984375,-264.13177490234375,-199.4781494140625,177.5453643798828,-40.1678466796875,-24.680837631225586,-200.13841247558594,39.71876525878906,-65.43345642089844,135.34432983398438,-144.52452087402344,-60.92401123046875,-23.708324432373047,30.097814559936523,110.97736358642578,155.4112548828125,5.343773365020752,88.12897491455078,-140.17657470703125,88.57514953613281,-49.0528678894043,-76.50389862060547,20.706125259399414,-45.95317840576172,-52.251590728759766,-50.62299346923828,-27.66648292541504,17.13942527770996,17.948339462280273,0.023966226809511368,0.0012493467467990594,0.0004899399007055134,0.0010207081264698198,0.0002694669453880324,0.0011350274366344396,0.00034295793049385944,0.001110530441599164,0.00020414162529396393,0.00040828325058792786,0.00039195192056441075,0.00040011758557616933,0.00022047295531748106,0.00036745492552913507,0.00031846093545858376,0.0002857982754115495,0.00031846093545858376,0.008312646981970212,0.0007512411810817873,0.010795009145544814,0.0008900574862816828,0.007994186046511628,0.0007512411810817873,0.011064476090932845,0.0007022471910112359,0.0024578651685393258,0.0032744316697151817,0.003927684870655866,0.004368630781290828,0.002359877188398223,0.002931473739221322,0.0037398745753854192,0.004123660830938071,0.008582113927358245,0.0012493467467990594,0.010092761954533578,0.0020740789129866737,0.008688267572511106,0.0010288737914815782,0.010117258949568853,0.002016919257904364,0.0005226025607525476,0.00038378625555265223,0.000424614580611445,0.0005634308858113405,0.0005226025607525476,0.0005307682257643063,0.0005389338907760648,0.00043278024562320354,0.005838450483407369,0.002049581917951398,0.003821531225503005,0.0022618892082571203,0.00594460412856023,0.0024088711784687744,0.0038705252155735565,0.0019352626077867782,0.8050202508492291,0.018135941991115758
bart,-128.85491943359375,-9.345475196838379,-195.89736938476562,197.87319946289062,-44.124637603759766,-307.1326599121094,295.3173522949219,-62.53074645996094,-28.02077865600586,75.42569732666016,161.75192260742188,127.20635986328125,105.28713989257812,-54.8631477355957,74.69300842285156,229.41189575195312,-166.29295349121094,-122.75605010986328,103.13508605957031,331.8103332519531,241.76564025878906,-345.9901123046875,221.57174682617188,231.79595947265625,-35.80565643310547,182.00567626953125,143.1994171142578,-417.7000732421875,293.61505126953125,261.5962219238281,220.65516662597656,93.79171752929688,-76.69374084472656,-65.7085952758789,12.745789527893066,-77.78929138183594,176.27639770507812,236.26617431640625,-31.97460174560547,-55.961151123046875,-84.84104919433594,-19.556379318237305,92.32026672363281,-54.73985290527344,-83.37802124023438,-40.29243469238281,105.94120025634766,-70.1336669921875,59.299251556396484,47.939422607421875,0.005004395753026307,0.002975586663961588,5.0720227226617976e-05,0.00343206870900115,6.762696963549064e-05,0.0028403327246906067,5.0720227226617976e-05,0.0036349496179076215,3.381348481774532e-05,0.0003719483329951985,0.00021978765131534455,0.0004226685602218165,0.00033813484817745316,0.0004902955298573071,0.00033813484817745316,0.00032122810576858053,0.00016906742408872658,0.015368228849665247,0.0010651247717589774,0.00978900385473727,0.0008284303780347603,0.014083316426590924,0.0008791506052613782,0.00909582741597349,0.0009636843173057415,0.00483532832893758,0.011327517413944681,0.006813417190775681,0.0067965104483668085,0.004784608101710963,0.011648745519713262,0.008284303780347602,0.006441468857780483,0.012510989382565767,0.00133563265030094,0.02052478528437141,0.0015216068167985392,0.01252789612497464,0.0012680056806654494,0.02123486846554406,0.001876648407384865,0.00021978765131534455,0.00021978765131534455,0.0004733887874484344,0.0004395753026306891,0.00030432136335970786,0.00035504159058632583,0.0004226685602218165,0.00035504159058632583,0.004869141813755326,0.003516602421045513,0.0049705822682085616,0.002282410225197809,0.0051396496922972885,0.004074524920538311,0.004294312571853655,0.00241766416446879,0.7085446676134443,0.050534253060120375
bart,-225.46194458007812,-112.50879669189453,415.8338623046875,-6.648627281188965,-128.38218688964844,67.69290161132812,-102.68604278564453,83.1634750366211,216.92608642578125,38.48286819458008,-651.5176391601562,699.8040161132812,253.48031616210938,-261.9879150390625,-306.6820983886719,-236.76507568359375,-497.4413757324219,13.02244758605957,141.54649353027344,76.12361145019531,-50.099334716796875,131.697998046875,-141.14053344726562,-164.9066925048828,-112.8480224609375,298.6222839355469,244.09857177734375,-15.496408462524414,-122.41470336914062,78.00390625,-42.90948486328125,-53.991111755371094,132.07752990722656,27.213350296020508,-5.490442276000977,-76.50614929199219,128.5602264404297,121.76534271240234,-14.302964210510254,34.29164505004883,3.5313708782196045,-56.11272430419922,-40.1435432434082,134.6643829345703,11.086671829223633,35.65605926513672,7.408013820648193,52.475669860839844,-19.92194366455078,21.634929656982422,0.004337415105112014,0.0010012696951879404,2.982505475027908e-05,0.0019769750577327844,9.799660846520268e-05,0.0008777087540796414,0.00012782166321548177,0.002049407333554891,8.947516425083724e-05,0.00018747177271603993,0.0002045146611447708,0.00026416477064532896,0.00019599321693040535,0.00019599321693040535,0.00016190744007294356,0.00023860043800223263,0.0002045146611447708,0.007102623752673603,0.0009884875288663922,0.007839728677216214,0.000745626368756977,0.007324181302247105,0.0008052764782575351,0.008772826818689232,0.000728583480328246,0.0052321667476203865,0.0071537524179597954,0.008001636117289159,0.007724689180322281,0.005709367623624852,0.006250479331237058,0.008150761391040554,0.008295625942684766,0.010545287215277244,0.0018960213376963129,0.01217714378232823,0.0017596782302664656,0.010166082947737983,0.0017128102870874555,0.011572121243108281,0.0019173249482322264,0.0005198080970762925,0.0003834649896464453,0.00037494354543207985,0.0004175507665039071,0.00036642210121771437,0.0004090293222895416,0.00043033293282545524,0.000387725711753628,0.005355727688728685,0.002403047268451057,0.004230897052432446,0.002062189499876439,0.00509582364019054,0.0025521725422024523,0.004260722107182725,0.002019582278804612,0.7981056829511466,0.015811539739755093
bart,66.0657730102539,145.8665313720703,-132.69557189941406,259.0957336425781,221.9049835205078,-105.90233612060547,147.16519165039062,-70.72199249267578,6.561585426330566,-5.316885471343994,-85.93558502197266,-96.61311340332031,-53.554046630859375,-68.36060333251953,-133.0081024169922,-148.16265869140625,-67.97079467773438,-3.403669595718384,-84.5262680053711,106.4832763671875,-264.2957458496094,-54.05869674682617,-209.8382568359375,3.456685781478882,178.99368286132812,116.40460968017578,-106.76287841796875,32.924537658691406,183.16314697265625,137.9154815673828,-30.989891052246094,-104.42351531982422,-186.17010498046875,-59.37965774536133,59.18575668334961,14.38263988494873,-279.9147033691406,-107.13226318359375,279.3333435058594,-150.9437713623047,-50.97652053833008,85.74738311767578,-43.098976135253906,160.01820373535156,-74.07408905029297,14.501923561096191,-41.64128494262695,34.62846374511719,65.7033920288086,67.33368682861328,0.001550797638940649,0.00025245542959498936,1.2021687123570923e-05,0.0003245855523364149,1.2021687123570923e-05,0.00026447711671856027,0.0,0.00030054217808927303,0.0,7.213012274142553e-05,3.6065061370712766e-05,7.213012274142553e-05,0.00013223855835928013,4.808674849428369e-05,1.2021687123570923e-05,7.213012274142553e-05,8.415180986499645e-05,0.005433802579854057,0.0007934313501556809,0.007417380955243259,0.0005289542334371205,0.005301564021494776,0.0008174747244028227,0.0072851423968839785,0.000625127730425688,0.002909248283904163,0.005590084512460479,0.006611927917964007,0.003558419388576993,0.003053508529387014,0.005313585708618347,0.006768209850570429,0.0033300073332291455,0.008355072550881791,0.0015027108904463653,0.016505776420662876,0.0018994265655242057,0.00872774485171249,0.0016830361972999292,0.01658992823052787,0.0020677301852541985,0.0001081951841121383,0.00014426024548285107,7.213012274142553e-05,9.617349698856738e-05,0.00012021687123570922,0.0001081951841121383,7.213012274142553e-05,3.6065061370712766e-05,0.0049168700335405074,0.00030054217808927303,0.003858961566666266,8.415180986499645e-05,0.004832718223675511,0.0002163903682242766,0.003738744695430557,0.00013223855835928013,0.8522534652513134,0.0029934000937691598
bart,91.40106964111328,106.04534149169922,-168.90347290039062,114.87107849121094,-20.1173038482666,-198.6299285888672,150.46031188964844,-110.88539123535156,-67.42210388183594,38.534095764160156,97.94501495361328,29.90263557434082,9.78409194946289,-19.82634162902832,-109.36250305175781,-29.32345199584961,-95.74906921386719,77.2855224609375,-179.56346130371094,110.86256408691406,-78.9593505859375,17.436382293701172,41.049373626708984,47.179927825927734,37.7066650390625,76.36796569824219,-62.15651321411133,25.249547958374023,-11.628998756408691,171.72523498535156,-95.05168914794922,-75.97664642333984,-245.8795928955078,98.64055633544922,-94.33256530761719,47.611812591552734,-33.68564987182617,44.42730712890625,173.40342712402344,-90.03654479980469,18.37385368347168,182.29579162597656,88.55360412597656,56.402610778808594,89.7177963256836,38.65347671508789,23.910415649414062,193.28909301757812,-38.46403884887695,-80.83573150634766,0.0015648755886824637,0.0007713130863648163,7.41647198427708e-06,0.0005191530388993956,2.966588793710832e-05,0.0004004894871509623,2.966588793710832e-05,0.0006304001186635518,5.191530388993955e-05,0.00011866355174843328,0.00019282827159120407,0.00022249415952831238,0.00022249415952831238,8.158119182704788e-05,5.933177587421664e-05,0.00014832943968554158,0.00014832943968554158,0.007001149553157563,0.0003337412392924686,0.006763822449660697,0.0004820706789780102,0.006630325953943709,0.0003337412392924686,0.007030815441094671,0.0004969036229465643,0.004257054918975043,0.004420217302629139,0.005718099899877628,0.003930730151666852,0.004776207957874439,0.003626654800311492,0.005896095227500278,0.004175473727147995,0.011287870360069716,0.0011718025735157785,0.012467089405569771,0.0006600660066006601,0.011235955056179775,0.0009641413579560204,0.01244483998961694,0.0009938072458931285,0.0002076612155597582,0.00022991063151258945,0.00022249415952831238,0.000185411799606927,0.00023732710349686655,0.0001779953276226499,9.641413579560203e-05,0.00017057885563837282,0.004108725479289502,0.0006378165906478289,0.004145807839210887,0.0006155671746949976,0.004427633774613416,0.0007193977824748767,0.0040864760633366705,0.0006674824785849371,0.8474654206993734,0.009300255868283458
bart,95.40168762207031,-408.39013671875,-73.97784423828125,74.68509674072266,107.44611358642578,-89.41603088378906,-135.60003662109375,-122.40625762939453,122.9947280883789,5.847681045532227,62.046653747558594,66.34864044189453,-26.58078384399414,-11.44963264465332,102.91010284423828,133.01028442382812,-2.3664252758026123,-63.85487365722656,31.645885467529297,-73.77484130859375,-159.41259765625,196.86773681640625,70.31648254394531,-132.12232971191406,-98.45654296875,-67.7590560913086,-30.65542221069336,33.59725570678711,24.263805389404297,-43.47802734375,95.71907806396484,60.71438217163086,63.45273208618164,-63.790531158447266,-16.048242568969727,197.87442016601562,-136.79444885253906,-40.72079849243164,-39.14838790893555,-35.91202926635742,27.993112564086914,195.62648010253906,-43.27141571044922,151.55966186523438,90.34366607666016,-68.582763671875,-31.139423370361328,209.5974578857422,-97.0704116821289,8.803570747375488,3.228633365619667e-05,7.379733407130667e-05,4.612333379456667e-06,5.5348000553480004e-05,0.0,3.6898667035653334e-05,4.612333379456667e-06,5.5348000553480004e-05,4.612333379456667e-06,5.073566717402334e-05,1.8449333517826667e-05,1.3837000138370001e-05,1.8449333517826667e-05,1.3837000138370001e-05,3.6898667035653334e-05,1.3837000138370001e-05,5.5348000553480004e-05,0.00478760204787602,0.00011069600110696001,0.005530187721968544,0.00023522900235229001,0.00464923204649232,0.00016143166828098336,0.005677782390111157,0.00014759466814261334,0.0027581753609150867,0.0017895853512291868,0.0017434620174346202,0.004118813707854804,0.0027904616945712835,0.0018218716848853835,0.001886444352197777,0.004118813707854804,0.010456159771228265,0.0009224666758913334,0.00532724505327245,0.00105161201051612,0.010705225773718925,0.00076103500761035,0.0053364697200313635,0.0010239380102393802,2.7674000276740002e-05,4.1511000415110007e-05,1.8449333517826667e-05,1.3837000138370001e-05,3.228633365619667e-05,4.612333379456667e-05,4.1511000415110007e-05,1.3837000138370001e-05,0.003408514367418477,0.0003689866703565334,0.0029057700290577005,0.00020755500207555002,0.003311655366449887,0.00034592500345925005,0.00279507402795074,0.00023984133573174668,0.9039573820395739,0.003823624371569577
bart,-221.9539794921875,6.19480037689209,246.10565185546875,-267.10052490234375,-184.06370544433594,-285.1456604003906,-108.38272094726562,-228.02474975585938,-17.180665969848633,150.2300262451172,-158.28909301757812,93.87450408935547,2.657485008239746,130.30905151367188,71.55155944824219,-7.656113147735596,3.5802409648895264,181.76866149902344,-124.232177734375,-44.33509826660156,49.718814849853516,-191.366455078125,-161.3926544189453,-21.072364807128906,28.27393913269043,81.40452575683594,-142.349853515625,-143.12295532226562,-16.339691162109375,74.66162872314453,-422.24114990234375,-41.46222686767578,44.773921966552734,74.04135131835938,-81.8420181274414,-22.001798629760742,-147.5513458251953,-60.23630905151367,181.01193237304688,153.7455291748047,-165.09999084472656,83.5899887084961,154.23513793945312,-40.492530822753906,-112.4450912475586,-67.57865142822266,-37.38813400268555,-276.6658020019531,-136.9268035888672,-110.06560516357422,0.011363636363636364,0.0018453768453768455,0.00016187516187516187,0.0016835016835016834,9.712509712509713e-05,0.001116938616938617,0.00022662522662522663,0.0016673141673141673,0.00017806267806267807,0.0004046879046879047,0.0005341880341880342,0.00035612535612535614,0.00032375032375032373,0.0003075628075628076,0.0002913752913752914,0.00033993783993783994,0.00035612535612535614,0.010554260554260553,0.0007608132608132608,0.010181947681947683,0.000598938098938099,0.010861823361823363,0.0005503755503755503,0.010003885003885004,0.0006960631960631961,0.003075628075628076,0.004338254338254338,0.003172753172753173,0.0026223776223776225,0.003917378917378918,0.0033993783993783995,0.002865190365190365,0.00292994042994043,0.014050764050764051,0.0008579383579383579,0.015993265993265993,0.0006151256151256152,0.013597513597513598,0.0013111888111888112,0.015216265216265215,0.0007284382284382285,0.0005665630665630665,0.000518000518000518,0.0005503755503755503,0.0006151256151256152,0.00043706293706293706,0.0007931882931882932,0.0003075628075628076,0.0005341880341880342,0.006086506086506086,0.00360981610981611,0.006216006216006216,0.003626003626003626,0.006491193991193992,0.0032536907536907535,0.006296943796943797,0.00348031598031598,0.7832815332815333,0.019182206682206684
bart,210.18797302246094,-192.3712158203125,17.3032283782959,-112.4248046875,3.541090488433838,50.4952507019043,-323.3089599609375,16.532363891601562,-80.41056823730469,-42.441593170166016,-69.88883972167969,-98.65245056152344,62.077392578125,-147.2508544921875,-201.71566772460938,-78.37330627441406,152.56878662109375,200.04151916503906,-330.87188720703125,456.2919921875,301.5303039550781,125.4882583618164,425.2499084472656,-313.5530700683594,513.5039672851562,-109.54664611816406,188.00790405273438,60.131919860839844,-24.087181091308594,175.1180419921875,14.998990058898926,-12.625746726989746,155.8429718017578,-50.8556022644043,238.725830078125,71.23846435546875,-0.43473878502845764,-85.17549133300781,-40.41249084472656,86.23876190185547,-84.40814971923828,49.2508544921875,47.77619552612305,51.39799499511719,104.47700500488281,25.071977615356445,150.68536376953125,-1.6954083442687988,25.56094741821289,142.9687957763672,0.005455181042095967,0.0019318516337945245,0.00022998233735649102,0.0017110685899322932,0.00014718869590815426,0.0010119222843685606,3.6797173977038566e-05,0.001260303208713571,6.439505445981748e-05,0.0005151604356785399,0.0006531498380924345,0.0005703561966440978,0.00034957315278186636,0.00041396820724168385,0.0003403738592876067,0.00033117456579334707,0.000358772446276126,0.00794818957904033,0.0014534883720930232,0.014829261112746541,0.001435089785104504,0.008389755666764793,0.0011959081542537533,0.011480718280836032,0.0021158375036797175,0.0087301295260524,0.005694362672946718,0.00767221077421254,0.014580880188401531,0.00921769208124816,0.005409184574624669,0.0060071386517515455,0.014783264645275242,0.018343391227553723,0.003376140712393288,0.012198263173388284,0.005786355607889314,0.0179846187812776,0.0028885781571975273,0.01076317338828378,0.005675964085958198,0.0004967618486900206,0.00041396820724168385,0.00021158375036797175,0.0006347512511039152,0.0005611569031498381,0.00022998233735649102,0.00025758021783926994,0.00025758021783926994,0.006494701206947307,0.0015270827200471004,0.004434059464233147,0.0013338975566676479,0.007819399470120695,0.0011867088607594937,0.004664041801589638,0.001508684133058581,0.7360906682366795,0.018536576390933177
bart,310.343017578125,391.1387023925781,240.29615783691406,157.2969970703125,-46.69477844238281,-200.31399536132812,41.9000129699707,-39.75567626953125,143.6147003173828,-52.026451110839844,28.831424713134766,19.813325881958008,-47.25508499145508,172.79307556152344,-108.64995574951172,-20.513534545898438,239.61016845703125,71.9145278930664,-138.02708435058594,-167.01495361328125,-84.12753295898438,-96.2596664428711,-87.11589050292969,-3.5035898685455322,-25.006980895996094,-19.95079231262207,-14.657068252563477,117.60029602050781,-106.00222778320312,236.16773986816406,-37.92236328125,-64.9080581665039,69.48023986816406,42.48821258544922,280.2510986328125,198.9554443359375,162.1943359375,300.5066833496094,-46.71063995361328,24.8717098236084,173.42941284179688,86.94808959960938,62.36580276489258,177.3560333251953,-42.577396392822266,-75.38060760498047,116.91089630126953,-112.19422149658203,-79.37914276123047,-41.244136810302734,0.0008330688670263409,0.0005236432878451286,0.0,0.00061091716915265,7.933989209774674e-06,0.00029355760076166297,7.933989209774674e-06,0.0006505871152015233,7.933989209774674e-06,0.00013487781656616946,0.0002142177086639162,0.00019041574103459218,0.00015867978419549348,0.00014281180577594414,0.00010314185972707076,0.0001507457949857188,0.00011107584893684545,0.009766740717232625,0.0005712472231037765,0.009639796889876229,0.0005871152015233259,0.009211361472548397,0.000682323072040622,0.009544589019358934,0.0005395112662646778,0.005474452554744526,0.005323706759758806,0.00560139638210092,0.0055220564900031735,0.00537924468422723,0.005030149158997144,0.005593462392891145,0.00536337670580768,0.014185972707077119,0.0008568708346556648,0.017986353538559187,0.0006981910504601713,0.013955887019993653,0.0006902570612503967,0.018081561409076484,0.0008648048238654396,6.34719136781974e-05,0.0001507457949857188,0.00013487781656616946,0.00016661377340526816,0.0001824817518248175,0.0001507457949857188,7.933989209774674e-05,0.00014281180577594414,0.006315455410980641,0.0028324341478895587,0.006188511583624246,0.0024278006981910505,0.006355125357029514,0.0031656616947000954,0.006251983497302444,0.0024754046334496986,0.796231355125357,0.011393208505236433
bart,9.293268203735352,-19.456748962402344,-344.61041259765625,264.32110595703125,-211.9566650390625,-71.11571502685547,-131.23667907714844,7.116390705108643,-38.75404357910156,-153.91690063476562,-79.39513397216797,-20.798669815063477,224.1806640625,-87.42713165283203,102.9906005859375,77.48655700683594,125.56216430664062,258.5291442871094,140.74281311035156,-67.00962829589844,-129.91322326660156,-508.1538391113281,230.8435821533203,47.91032028198242,219.4019012451172,48.81650924682617,82.57307434082031,130.2808074951172,-124.72064208984375,-239.1875,-204.8913116455078,-111.46900939941406,-51.380680084228516,91.19261169433594,-187.53636169433594,74.30119323730469,315.3017883300781,-162.45448303222656,-36.3437385559082,-24.392667770385742,177.82901000976562,-179.03475952148438,24.401796340942383,199.86448669433594,32.54182815551758,237.42218017578125,-55.4253044128418,137.82342529296875,98.80561828613281,-0.5161802172660828,0.01870535714285714,0.039776785714285716,0.00020089285714285714,0.011495535714285715,0.00017857142857142857,0.03428571428571429,0.0003348214285714286,0.012232142857142856,0.00013392857142857144,0.00035714285714285714,0.0004464285714285714,0.0004464285714285714,0.00042410714285714285,0.00029017857142857144,0.00046875,0.0005133928571428571,0.0005133928571428571,0.017098214285714286,0.0010267857142857142,0.011495535714285715,0.0004464285714285714,0.017700892857142856,0.0008258928571428572,0.010245535714285714,0.0005357142857142857,0.004776785714285714,0.009441964285714286,0.010736607142857143,0.00515625,0.0035044642857142857,0.008415178571428572,0.010044642857142858,0.00578125,0.008928571428571428,0.001763392857142857,0.04959821428571429,0.0011607142857142858,0.008928571428571428,0.001361607142857143,0.052834821428571425,0.0013392857142857143,0.0007366071428571429,0.0003794642857142857,0.0003125,0.00078125,0.0008482142857142857,0.0003348214285714286,0.00035714285714285714,0.00078125,0.007633928571428571,0.00578125,0.003125,0.006183035714285715,0.006339285714285714,0.00578125,0.004129464285714286,0.003058035714285714,0.3400669642857143,0.24941964285714285
bart,432.1561584472656,217.63539123535156,-136.8878631591797,130.90235900878906,-43.4089469909668,-96.71842956542969,-203.1142578125,28.545146942138672,54.8734130859375,176.24354553222656,64.14745330810547,116.66499328613281,-17.663955688476562,124.90638732910156,118.69939422607422,-90.10105895996094,1.5586645603179932,-23.121179580688477,-14.314804077148438,-96.57473754882812,3.2729830741882324,-34.75223159790039,34.8984375,-57.81684494018555,-125.30870056152344,82.80267333984375,26.83930015563965,-51.830284118652344,-70.68970489501953,161.27362060546875,239.59744262695312,83.20446014404297,-5.191208839416504,120.0511474609375,-164.9246063232422,28.086074829101562,30.203445434570312,22.930137634277344,113.12239074707031,37.149139404296875,-22.255691528320312,-43.88210678100586,185.3336181640625,-18.37165069580078,-41.48103332519531,184.84483337402344,-10.01513671875,145.15928649902344,-9.299020767211914,-157.91928100585938,0.004991449831307482,0.0015713823543005037,0.0002773027684059712,0.001502056662199011,0.0001848685122706475,0.0016638166104358276,0.00016175994823681658,0.0008319083052179138,0.0001848685122706475,0.00034662846050746406,0.00023108564033830938,0.00032351989647363315,0.00020797707630447845,0.00020797707630447845,0.0001848685122706475,0.0004159541526089569,0.00034662846050746406,0.010699265147663724,0.0006932569210149281,0.008804362896889587,0.0009012339973194066,0.00961316263807367,0.0006701483569810972,0.009012339973194066,0.0009474511253870684,0.007371631926792069,0.0046910384988676805,0.004506169986597033,0.00716365485048759,0.006285529417202015,0.003720478809446781,0.004829689883070666,0.007302306234690577,0.018625502611267736,0.0014096224060636871,0.019827147941026944,0.0009012339973194066,0.018579285483200075,0.0013402967139621944,0.020566621990109536,0.001155428201691547,0.0007856911771502519,0.0008087997411840828,0.0005314969727781115,0.0004159541526089569,0.0004390627166427878,0.00048527984471044967,0.0004159541526089569,0.000369737024541295,0.0054074039839164395,0.003674261681379119,0.006216203725100522,0.005222535471645792,0.005338078291814947,0.003581827425243795,0.005499838240051763,0.005014558395341313,0.7553727411378657,0.017169663077136386
bart,-7.81758451461792,-71.76736450195312,206.75225830078125,-98.2816390991211,-170.70321655273438,-134.76104736328125,467.482421875,-86.93057250976562,-161.16610717773438,-683.1356201171875,-15.185622215270996,172.79299926757812,-118.63958740234375,-353.4290771484375,-0.8934670090675354,-59.71566390991211,205.06600952148438,425.58282470703125,-24.85316276550293,-472.71612548828125,48.733070373535156,91.70608520507812,184.82423400878906,-120.83694458007812,-69.3981704711914,-32.65278244018555,-41.4151611328125,-139.01429748535156,297.68280029296875,-24.42314338684082,172.22683715820312,-7.248976707458496,-24.523334503173828,35.35798645019531,92.00257873535156,-370.54840087890625,-77.8348159790039,-70.23640441894531,101.17725372314453,243.4149932861328,115.30836486816406,-1.9404358863830566,52.075618743896484,69.58264923095703,2.594283103942871,-34.946590423583984,-8.254921913146973,60.5344352722168,0.10603272169828415,-3.225919246673584,0.00027714569111383393,0.0003646653830445183,1.4586615321780733e-05,0.0004193651905011961,7.293307660890367e-06,0.0003136122294182858,2.1879922982671102e-05,0.00034278546006184725,0.0,6.563976894801331e-05,0.00013127953789602662,7.657973043934886e-05,0.00010575296108291032,6.199311511756812e-05,0.00010210630725246514,0.00010575296108291032,0.00011304626874380069,0.012420502946496294,0.0004084252290098606,0.006418110741583523,0.00038654530602718945,0.012343923216056946,0.0004157185366707509,0.00686664916272828,0.00034278546006184725,0.002220812182741117,0.010586236069782368,0.002428671451076492,0.009463066690005252,0.0026547639885640935,0.010403903378260108,0.002319271836163137,0.009816792111558434,0.011753165295524826,0.003019429371608612,0.01411984363148375,0.0016154676468872163,0.011971964525351538,0.003125182332691522,0.013696831787152109,0.0016738141081743393,6.199311511756812e-05,4.3759845965342203e-05,4.0113192134897016e-05,4.0113192134897016e-05,5.105315362623257e-05,2.9173230643561467e-05,5.469980745667775e-05,4.3759845965342203e-05,0.00447444424995624,9.845965342201996e-05,0.008029931734640294,6.928642277845848e-05,0.004248351712468639,0.00011669292257424587,0.008088278195927417,4.3759845965342203e-05,0.8163216932143066,0.005149075208588599
bart,232.43124389648438,248.8500213623047,91.64334869384766,-201.2688446044922,331.341064453125,-71.92134094238281,145.37240600585938,-77.54081726074219,-243.3160858154297,-18.35159683227539,93.1549072265625,161.8861541748047,45.920772552490234,235.04649353027344,-128.52110290527344,-200.5189666748047,-81.58573150634766,28.238849639892578,-22.488964080810547,-35.5109977722168,53.68540573120117,73.35698699951172,71.19242858886719,-64.45823669433594,-126.34092712402344,119.5539779663086,-0.3787786662578583,233.01470947265625,-120.6513671875,43.308570861816406,-89.1564712524414,-15.938742637634277,-297.1851501464844,40.49878692626953,-164.5071258544922,-52.42592239379883,158.86752319335938,2.590817451477051,-35.67962646484375,116.4611587524414,-13.327470779418945,136.4378204345703,24.149776458740234,-181.83079528808594,142.23533630371094,153.23760986328125,109.29527282714844,49.3572998046875,-112.21117401123047,-41.39596176147461,6.494982625921475e-05,0.00048171121142250945,0.0,0.000259799305036859,0.0,0.0005358360666385218,0.0,0.00038969895755528854,5.41248552160123e-06,4.871236969441107e-05,5.41248552160123e-05,5.41248552160123e-05,0.0001244871669968283,5.953734073761353e-05,5.41248552160123e-05,3.788739865120861e-05,3.788739865120861e-05,0.006181058465668604,0.0002706242760800615,0.006651944706047911,0.0004384113272496996,0.0058130094501997204,0.0002543868195152578,0.006375907944446249,0.0004438238127713008,0.0025763431082821853,0.0027874300436246334,0.003815802292728867,0.003631777784994425,0.002570930622760584,0.0027224802173654184,0.004216326221327358,0.003718377553340045,0.009461024691758949,0.001271934097576289,0.04354344602128189,0.0013206464672707,0.00893601359616363,0.0011041470464066509,0.04406304463135561,0.0013964212645731172,4.329988417280984e-05,3.2474913129607376e-05,4.329988417280984e-05,2.706242760800615e-05,3.2474913129607376e-05,7.036231178081598e-05,4.871236969441107e-05,5.41248552160123e-05,0.0052825858690828,0.0002164994208640492,0.0038969895755528853,0.00041134889964169346,0.005932084131674948,0.00021108693534244795,0.0039024020610744867,0.00041134889964169346,0.6813507398867708,0.13225949620584765
